PackageContainer_ID,Brand_ID,Container_Size,Unit_Price,Container_Type
17106,12924,,11.0,Unit-Priced
17107,12925,,14.0,Unit-Priced
17108,12926,,8.05,Unit-Priced
17109,12927,,10.05,Unit-Priced
17110,12928,,5.0,Unit-Priced
17111,12929,,9.0,Unit-Priced
17112,12930,,9.0,Unit-Priced
17113,12931,,10.0,Unit-Priced
17114,12932,,11.0,Unit-Priced
17115,12933,,13.0,Unit-Priced
17116,12934,,4.5,Unit-Priced
17117,12935,,8.0,Unit-Priced
17118,12938,,2.5,Unit-Priced
17119,12943,,12.0,Unit-Priced
17120,12944,,15.0,Unit-Priced
17121,12945,,3.88,Unit-Priced
17122,12946,,5.02,Unit-Priced
17123,12947,,9.03,Unit-Priced
17124,12948,,8.0,Unit-Priced
17125,12949,,10.0,Unit-Priced
17126,12953,,3.01,Unit-Priced
17127,12955,,3.01,Unit-Priced
17128,12958,,15.0,Unit-Priced
17129,12959,,9.0,Unit-Priced
17130,12961,,10.0,Unit-Priced
17131,12963,,9.03,Unit-Priced
17132,12964,,15.0,Unit-Priced
17133,12965,,5.0,Unit-Priced
17134,12966,,7.0,Unit-Priced
17135,12969,,28.19,Unit-Priced
17136,12972,,10.03,Unit-Priced
17137,12973,,21.13,Unit-Priced
17138,12974,,40.26,Unit-Priced
17139,12977,,60.0,Unit-Priced
17140,12978,,50.0,Unit-Priced
17141,12979,,5.0,Unit-Priced
17142,12980,,9.0,Unit-Priced
17143,12982,,3.52,Unit-Priced
17144,12983,,6.78,Unit-Priced
17145,12986,,8.0,Unit-Priced
17146,12987,,11.0,Unit-Priced
17147,12988,,12.8,Unit-Priced
17148,12989,,10.0,Unit-Priced
17149,12992,,5.02,Unit-Priced
17150,12993,,9.03,Unit-Priced
17151,12994,,14.05,Unit-Priced
17152,12995,,4.0,Unit-Priced
17153,12996,,7.0,Unit-Priced
17154,12997,,4.02,Unit-Priced
17155,12998,,8.03,Unit-Priced
17156,12999,,7.0,Unit-Priced
17157,13000,,8.0,Unit-Priced
17158,13001,,10.0,Unit-Priced
17159,13007,,7.5,Unit-Priced
17160,13015,,7.0,Unit-Priced
17161,13016,,12.0,Unit-Priced
17162,13017,,6.0,Unit-Priced
17163,13018,,8.0,Unit-Priced
17164,13019,,5.03,Unit-Priced
17165,13020,,8.06,Unit-Priced
17166,13021,,12.0,Unit-Priced
17167,13022,,7.0,Unit-Priced
17168,13023,,12.01,Unit-Priced
17169,13024,,5.0,Unit-Priced
17170,13025,,8.0,Unit-Priced
17171,13026,,7.02,Unit-Priced
17172,13027,,10.03,Unit-Priced
17173,13028,,12.0,Unit-Priced
17174,13029,,2.55,Unit-Priced
17175,13031,,2.0,Unit-Priced
17176,13034,,7.0,Unit-Priced
17177,13035,,9.0,Unit-Priced
17178,13037,,0.5,Unit-Priced
17179,13038,,8.02,Unit-Priced
17180,13039,,5.02,Unit-Priced
17181,13040,,3.54,Unit-Priced
17182,13043,,6.5,Unit-Priced
17183,13045,,1.5,Unit-Priced
17184,13047,,3.0,Unit-Priced
17185,13053,,6.0,Unit-Priced
17186,13057,,8.0,Unit-Priced
17187,13060,,2.5,Unit-Priced
17188,13061,,6.5,Unit-Priced
17189,13062,,20.0,Unit-Priced
17190,13063,,2.0,Unit-Priced
17191,13064,,3.8,Unit-Priced
17192,13068,,3.0,Unit-Priced
17193,13070,,2.5,Unit-Priced
17194,13074,,15.0,Unit-Priced
17195,13076,,30.0,Unit-Priced
17196,13077,,50.0,Unit-Priced
17197,13081,,31.0,Unit-Priced
17198,13084,,7.0,Unit-Priced
17199,13085,,12.0,Unit-Priced
17200,13089,,2.0,Unit-Priced
17201,13090,,3.0,Unit-Priced
17202,13092,,7.5,Unit-Priced
17203,13093,,12.0,Unit-Priced
17204,13094,,0.6,Unit-Priced
17205,13095,,0.84,Unit-Priced
17206,13096,,3.0,Unit-Priced
17207,13097,,25.0,Unit-Priced
17208,13099,,35.0,Unit-Priced
17209,13101,,1.4,Unit-Priced
17210,13102,,12.0,Unit-Priced
17211,13107,,8.5,Unit-Priced
17212,13108,,15.0,Unit-Priced
17213,13109,,18.0,Unit-Priced
17214,13110,,25.0,Unit-Priced
17215,13113,,50.0,Unit-Priced
17216,13115,,1.14,Unit-Priced
17217,13116,,12.0,Unit-Priced
17218,13117,,3.0,Unit-Priced
17219,13118,,4.0,Unit-Priced
17220,13119,,4.0,Unit-Priced
17221,13120,,6.0,Unit-Priced
17222,13121,,0.5,Unit-Priced
17223,13122,,1.5,Unit-Priced
17224,13126,,2.0,Unit-Priced
17225,13128,,5.0,Unit-Priced
17226,13132,,6.6,Unit-Priced
17227,13133,,12.5,Unit-Priced
17228,13136,,5.0,Unit-Priced
17229,13137,,1.5,Unit-Priced
17230,13140,,0.37,Unit-Priced
17231,13144,,20.0,Unit-Priced
17232,13149,,3.0,Unit-Priced
17233,13150,,4.5,Unit-Priced
17234,13152,,3.75,Unit-Priced
17235,13153,,2.5,Unit-Priced
17236,13154,,8.0,Unit-Priced
17237,13155,,10.0,Unit-Priced
17238,13160,,0.43,Unit-Priced
17239,13162,,20.0,Unit-Priced
17240,13163,,10.0,Unit-Priced
17241,13164,,16.0,Unit-Priced
17242,13165,,4.02,Unit-Priced
17243,13168,,35.0,Unit-Priced
17244,13178,,22.0,Unit-Priced
17245,13179,,35.0,Unit-Priced
17246,13180,,10.0,Unit-Priced
17247,13181,,14.0,Unit-Priced
17248,13182,,19.0,Unit-Priced
17249,13184,,16.0,Unit-Priced
17250,13185,,8.5,Unit-Priced
17251,13186,,12.0,Unit-Priced
17252,13187,,7.0,Unit-Priced
17253,13188,,30.0,Unit-Priced
17254,13189,,12.0,Unit-Priced
17255,13190,,16.0,Unit-Priced
17256,13192,,9.5,Unit-Priced
17257,13193,,7.0,Unit-Priced
17258,13194,,4.5,Unit-Priced
17259,13195,,10.0,Unit-Priced
17260,13196,,12.0,Unit-Priced
17261,13197,,8.0,Unit-Priced
17262,13198,,11.0,Unit-Priced
17263,13199,,16.0,Unit-Priced
17264,13201,,35.0,Unit-Priced
17265,13202,,45.0,Unit-Priced
17266,13203,,25.0,Unit-Priced
17267,13204,,20.0,Unit-Priced
17268,13205,,4.03,Unit-Priced
17269,13208,,6.0,Unit-Priced
17270,13210,,4.02,Unit-Priced
17271,13212,,7.0,Unit-Priced
17272,13213,,10.0,Unit-Priced
17273,13215,,12.0,Unit-Priced
17274,13216,,14.0,Unit-Priced
17275,13217,,7.5,Unit-Priced
17276,13218,,9.5,Unit-Priced
17277,13219,,20.06,Unit-Priced
17278,13220,,10.03,Unit-Priced
17279,13223,,1.55,Unit-Priced
17280,13225,,3.5,Unit-Priced
17281,13226,,7.0,Unit-Priced
17282,13228,,8.0,Unit-Priced
17283,13229,,11.03,Unit-Priced
17284,13232,,30.1,Unit-Priced
17285,13233,,9.0,Unit-Priced
17286,13234,,14.0,Unit-Priced
17287,13235,,16.05,Unit-Priced
17288,13236,,30.1,Unit-Priced
17289,13237,,8.0,Unit-Priced
17290,13238,,12.7,Unit-Priced
17291,13239,,16.04,Unit-Priced
17292,13240,,35.0,Unit-Priced
17293,13241,,25.0,Unit-Priced
17294,13243,,2.52,Unit-Priced
17295,13244,,4.25,Unit-Priced
17296,13246,,5.0,Unit-Priced
17297,13248,,6.0,Unit-Priced
17298,13249,,22.0,Unit-Priced
17299,13250,,8.0,Unit-Priced
17300,13251,,13.0,Unit-Priced
17301,13252,,17.0,Unit-Priced
17302,13253,,8.0,Unit-Priced
17303,13254,,7.0,Unit-Priced
17304,13255,,30.0,Unit-Priced
17305,13256,,10.0,Unit-Priced
17306,13257,,16.0,Unit-Priced
17307,13258,,20.0,Unit-Priced
17308,13260,,5.02,Unit-Priced
17309,13262,,8.0,Unit-Priced
17310,13264,,8.0,Unit-Priced
17311,13265,,8.0,Unit-Priced
17312,13268,,15.0,Unit-Priced
17313,13269,,25.0,Unit-Priced
17314,13270,,30.0,Unit-Priced
17315,13271,,40.0,Unit-Priced
17316,13272,,5.0,Unit-Priced
17317,13273,,7.0,Unit-Priced
17318,13274,,6.0,Unit-Priced
17319,13275,,1.42,Unit-Priced
17320,13276,,6.5,Unit-Priced
17321,13278,,6.04,Unit-Priced
17322,13279,,30.2,Unit-Priced
17323,13280,,10.0,Unit-Priced
17324,13281,,14.0,Unit-Priced
17325,13282,,18.0,Unit-Priced
17326,13283,,7.0,Unit-Priced
17327,13284,,16.05,Unit-Priced
17328,13285,,8.0,Unit-Priced
17329,13286,,8.0,Unit-Priced
17330,13287,,15.05,Unit-Priced
17331,13289,,5.0,Unit-Priced
17332,13290,,30.0,Unit-Priced
17333,13291,,8.0,Unit-Priced
17334,13292,,14.0,Unit-Priced
17335,13293,,18.0,Unit-Priced
17336,13295,,0.74,Unit-Priced
17337,13296,,8.0,Unit-Priced
17338,13297,,0.79,Unit-Priced
17339,13299,,0.75,Unit-Priced
17340,13300,,7.0,Unit-Priced
17341,13301,,5.0,Unit-Priced
17342,13305,,15.0,Unit-Priced
17343,13306,,10.0,Unit-Priced
17344,13307,,54.67,Unit-Priced
17345,13308,,8.0,Unit-Priced
17346,13309,,4.0,Unit-Priced
17347,13310,,5.03,Unit-Priced
17348,13311,,14.0,Unit-Priced
17349,13313,,250.0,Unit-Priced
17350,13314,,90.0,Unit-Priced
17351,13315,,10.0,Unit-Priced
17352,13316,,7.0,Unit-Priced
17353,13317,,10.0,Unit-Priced
17354,13318,,12.0,Unit-Priced
17355,13319,,7.0,Unit-Priced
17356,13320,,9.0,Unit-Priced
17357,13321,,16.0,Unit-Priced
17358,13322,,6.0,Unit-Priced
17359,13323,,8.0,Unit-Priced
17360,13325,,5.0,Unit-Priced
17361,13326,,10.53,Unit-Priced
17362,13327,,6.02,Unit-Priced
17363,13330,,300.0,Unit-Priced
17364,13331,,13.0,Unit-Priced
17365,13332,,9.0,Unit-Priced
17366,13333,,7.0,Unit-Priced
17367,13334,,8.0,Unit-Priced
17368,13335,,7.02,Unit-Priced
17369,13336,,10.03,Unit-Priced
17370,13338,,10.0,Unit-Priced
17371,13339,,14.0,Unit-Priced
17372,13340,,15.0,Unit-Priced
17373,13342,,20.0,Unit-Priced
17374,13344,,35.0,Unit-Priced
17375,13345,,50.0,Unit-Priced
17376,13349,,20.0,Unit-Priced
17377,13350,,15.0,Unit-Priced
17378,13351,,6.0,Unit-Priced
17379,13353,,10.0,Unit-Priced
17380,13354,,350.0,Unit-Priced
17381,13358,,2.0,Unit-Priced
17382,13359,,3.0,Unit-Priced
17383,13360,,5.0,Unit-Priced
17384,13361,,7.0,Unit-Priced
17385,13362,,6.0,Unit-Priced
17386,13363,,10.0,Unit-Priced
17387,13366,,2.75,Unit-Priced
17388,13367,,0.82,Unit-Priced
17389,13368,,8.0,Unit-Priced
17390,13371,,1.15,Unit-Priced
17391,13374,,0.64,Unit-Priced
17392,13377,,5.0,Unit-Priced
17393,13378,,7.05,Unit-Priced
17394,13380,,10.04,Unit-Priced
17395,13382,,10.07,Unit-Priced
17396,13383,,2.11,Unit-Priced
17397,13384,,300.0,Unit-Priced
17398,13385,,450.0,Unit-Priced
17399,13386,,0.35,Unit-Priced
17400,13389,,3.0,Unit-Priced
17401,13391,,7.5,Unit-Priced
17402,13403,,800.0,Unit-Priced
17403,13404,,5.0,Unit-Priced
17404,13405,,5.0,Unit-Priced
17405,13407,,5.0,Unit-Priced
17406,13408,,5.0,Unit-Priced
17407,13409,,10.0,Unit-Priced
17408,13410,,8.0,Unit-Priced
17409,13411,,235.0,Unit-Priced
17410,13412,,350.0,Unit-Priced
17411,13415,,7.0,Unit-Priced
17412,13416,,4.0,Unit-Priced
17413,13418,,6.0,Unit-Priced
17414,13419,,20.0,Unit-Priced
17415,13421,,1.0,Unit-Priced
17416,13427,,5.02,Unit-Priced
17417,13428,,14.04,Unit-Priced
17418,13430,,8.0,Unit-Priced
17419,13434,,0.23,Unit-Priced
17420,13435,,833.33,Unit-Priced
17421,13436,,38.0,Unit-Priced
17422,13437,,60.0,Unit-Priced
17423,13438,,24.0,Unit-Priced
17424,13439,,23.0,Unit-Priced
17425,13440,,22.0,Unit-Priced
17426,13441,,25.0,Unit-Priced
17427,13442,,8.0,Unit-Priced
17428,13446,,10.0,Unit-Priced
17429,13447,,10.03,Unit-Priced
17430,13449,,10.0,Unit-Priced
17431,13451,,10.05,Unit-Priced
17432,13453,,11.0,Unit-Priced
17433,13454,,9.0,Unit-Priced
17434,13456,,10.0,Unit-Priced
17435,13459,,10.03,Unit-Priced
17436,13461,,10.0,Unit-Priced
17437,13463,,10.03,Unit-Priced
17438,13465,,10.0,Unit-Priced
17439,13466,,4.96,Unit-Priced
17440,13468,,5.0,Unit-Priced
17441,13470,,5.0,Unit-Priced
17442,13471,,20.0,Unit-Priced
17443,13474,,5.0,Unit-Priced
17444,13475,,5.38,Unit-Priced
17445,13476,,8.03,Unit-Priced
17446,13477,,4.0,Unit-Priced
17447,13479,,20.0,Unit-Priced
17448,13480,,4.0,Unit-Priced
17449,13481,,4.0,Unit-Priced
17450,13483,,6.5,Unit-Priced
17451,13484,,5.0,Unit-Priced
17452,13486,,5.0,Unit-Priced
17453,13488,,5.0,Unit-Priced
17454,13489,,15.0,Unit-Priced
17455,13492,,10.0,Unit-Priced
17456,13494,,10.03,Unit-Priced
17457,13503,,3.45,Unit-Priced
17458,13504,,5.7,Unit-Priced
17459,13506,,10.0,Unit-Priced
17460,13510,,9.94,Unit-Priced
17461,13513,,10.03,Unit-Priced
17462,13515,,4.01,Unit-Priced
17463,13516,,5.0,Unit-Priced
17464,13517,,3.2,Unit-Priced
17465,13518,,12.0,Unit-Priced
17466,13519,,4.0,Unit-Priced
17467,13520,,6.0,Unit-Priced
17468,13521,,9.0,Unit-Priced
17469,13522,,6.0,Unit-Priced
17470,13523,,300.0,Unit-Priced
17471,13524,,3.0,Unit-Priced
17472,13525,,1.4,Unit-Priced
17473,13526,,0.9,Unit-Priced
17474,13527,,12.0,Unit-Priced
17475,13528,,12.0,Unit-Priced
17476,13529,,1.0,Unit-Priced
17477,13530,,2.81,Unit-Priced
17478,13531,,2.6,Unit-Priced
17479,13532,,20.0,Unit-Priced
17480,13533,,3.0,Unit-Priced
17481,13534,,5.0,Unit-Priced
17482,13535,,4.05,Unit-Priced
17483,13536,,7.0,Unit-Priced
17484,13537,,7.0,Unit-Priced
17485,13538,,8.0,Unit-Priced
17486,13539,,22.0,Unit-Priced
17487,13540,,8.0,Unit-Priced
17488,13541,,3.0,Unit-Priced
17489,13543,,15.0,Unit-Priced
17490,13544,,8.0,Unit-Priced
17491,13545,,2.5,Unit-Priced
17492,13549,,6.5,Unit-Priced
17493,13550,,8.0,Unit-Priced
17494,13551,,2.51,Unit-Priced
17495,13553,,3.5,Unit-Priced
17496,13555,,25.17,Unit-Priced
17497,13556,,20.0,Unit-Priced
17498,13557,,2.0,Unit-Priced
17499,13558,,3.0,Unit-Priced
17500,13559,,5.0,Unit-Priced
17501,13561,,2.55,Unit-Priced
17502,13562,,3.55,Unit-Priced
17503,13564,,2.05,Unit-Priced
17504,13565,,4.0,Unit-Priced
17505,13566,,10.05,Unit-Priced
17506,13567,,11.05,Unit-Priced
17507,13568,,5.02,Unit-Priced
17508,13569,,3.0,Unit-Priced
17509,13570,,1.9,Unit-Priced
17510,13572,,4.0,Unit-Priced
17511,13573,,5.0,Unit-Priced
17512,13574,,4.0,Unit-Priced
17513,13575,,5.0,Unit-Priced
17514,13577,,8.0,Unit-Priced
17515,13578,,7.25,Unit-Priced
17516,13582,,8.03,Unit-Priced
17517,13584,,6.84,Unit-Priced
17518,13586,,1.0,Unit-Priced
17519,13587,,4.0,Unit-Priced
17520,13588,,1.06,Unit-Priced
17521,13590,,6.0,Unit-Priced
17522,13591,,7.0,Unit-Priced
17523,13592,,4.0,Unit-Priced
17524,13596,,2.2,Unit-Priced
17525,13600,,2.51,Unit-Priced
17526,13601,,2.5,Unit-Priced
17527,13606,,8.03,Unit-Priced
17528,13608,,0.76,Unit-Priced
17529,13609,,3.0,Unit-Priced
17530,13610,,6.0,Unit-Priced
17531,13614,,2.25,Unit-Priced
17532,13618,,1.25,Unit-Priced
17533,13619,,0.75,Unit-Priced
17534,13620,,5.0,Unit-Priced
17535,13622,,1.0,Unit-Priced
17536,13623,,1.51,Unit-Priced
17537,13626,,8.0,Unit-Priced
17538,13627,,5.0,Unit-Priced
17539,13628,,1.05,Unit-Priced
17540,13631,,7.0,Unit-Priced
17541,13633,,3.0,Unit-Priced
17542,13634,,3.0,Unit-Priced
17543,13638,,1.82,Unit-Priced
17544,13640,,8.03,Unit-Priced
17545,13641,,3.0,Unit-Priced
17546,13642,,750.0,Unit-Priced
17547,13643,,5.0,Unit-Priced
17548,13644,,5.5,Unit-Priced
17549,13645,,1.5,Unit-Priced
17550,13646,,10.0,Unit-Priced
17551,13648,,0.8,Unit-Priced
17552,13649,,2.5,Unit-Priced
17553,13650,,5.02,Unit-Priced
17554,13651,,5.0,Unit-Priced
17555,13652,,30.0,Unit-Priced
17556,13654,,14.0,Unit-Priced
17557,13655,,12.0,Unit-Priced
17558,13658,,14.0,Unit-Priced
17559,13659,,20.26,Unit-Priced
17560,13660,,3.0,Unit-Priced
17561,13662,,2.5,Unit-Priced
17562,13663,,11.05,Unit-Priced
17563,13665,,12.0,Unit-Priced
17564,13666,,7.0,Unit-Priced
17565,13667,,7.0,Unit-Priced
17566,13668,,8.0,Unit-Priced
17567,13669,,8.0,Unit-Priced
17568,13670,,10.0,Unit-Priced
17569,13672,,35.0,Unit-Priced
17570,13673,,5.0,Unit-Priced
17571,13675,,30.0,Unit-Priced
17572,13678,,3.01,Unit-Priced
17573,13684,,14.5,Unit-Priced
17574,13685,,22.1,Unit-Priced
17575,13687,,4.51,Unit-Priced
17576,13689,,8.02,Unit-Priced
17577,13695,,20.0,Unit-Priced
17578,13696,,25.0,Unit-Priced
17579,13697,,30.0,Unit-Priced
17580,13698,,5.0,Unit-Priced
17581,13699,,7.0,Unit-Priced
17582,13700,,8.02,Unit-Priced
17583,13701,,10.03,Unit-Priced
17584,13702,,2.54,Unit-Priced
17585,13707,,2.51,Unit-Priced
17586,13708,,7.0,Unit-Priced
17587,13709,,6.0,Unit-Priced
17588,13710,,15.0,Unit-Priced
17589,13712,,10.0,Unit-Priced
17590,13713,,5.0,Unit-Priced
17591,13719,,4.5,Unit-Priced
17592,13724,,6.0,Unit-Priced
17593,13725,,10.0,Unit-Priced
17594,13726,,1.9,Unit-Priced
17595,13727,,14.0,Unit-Priced
17596,13728,,2.0,Unit-Priced
17597,13729,,2.0,Unit-Priced
17598,13730,,9.06,Unit-Priced
17599,13732,,8.0,Unit-Priced
17600,13734,,5.0,Unit-Priced
17601,13735,,4.0,Unit-Priced
17602,13736,,3.0,Unit-Priced
17603,13737,,40.0,Unit-Priced
17604,13738,,4.2,Unit-Priced
17605,13739,,7.84,Unit-Priced
17606,13740,,5.0,Unit-Priced
17607,13741,,9.0,Unit-Priced
17608,13742,,8.0,Unit-Priced
17609,13743,,10.0,Unit-Priced
17610,13744,,5.0,Unit-Priced
17611,13746,,12.0,Unit-Priced
17612,13748,,5.0,Unit-Priced
17613,13749,,5.0,Unit-Priced
17614,13750,,8.0,Unit-Priced
17615,13751,,7.0,Unit-Priced
17616,13754,,0.35,Unit-Priced
17617,13755,,2.5,Unit-Priced
17618,13756,,6.01,Unit-Priced
17619,13758,,12.0,Unit-Priced
17620,13763,,0.62,Unit-Priced
17621,13764,,1.9,Unit-Priced
17622,13765,,12.04,Unit-Priced
17623,13768,,6.0,Unit-Priced
17624,13769,,6.0,Unit-Priced
17625,13771,,6.04,Unit-Priced
17626,13772,,4.03,Unit-Priced
17627,13773,,10.0,Unit-Priced
17628,13774,,8.0,Unit-Priced
17629,13777,,5.03,Unit-Priced
17630,13778,,4.03,Unit-Priced
17631,13779,,8.0,Unit-Priced
17632,13780,,5.0,Unit-Priced
17633,13781,,5.0,Unit-Priced
17634,13782,,4.0,Unit-Priced
17635,13783,,6.0,Unit-Priced
17636,13784,,6.0,Unit-Priced
17637,13785,,3.01,Unit-Priced
17638,13786,,10.0,Unit-Priced
17639,13787,,13.0,Unit-Priced
17640,13788,,11.0,Unit-Priced
17641,13802,,6.27,Unit-Priced
17642,13805,,4.5,Unit-Priced
17643,13806,,3.22,Unit-Priced
17644,13807,,5.0,Unit-Priced
17645,13808,,10.0,Unit-Priced
17646,13809,,7.0,Unit-Priced
17647,13811,,55.0,Unit-Priced
17648,13812,,30.0,Unit-Priced
17649,13813,,55.0,Unit-Priced
17650,13814,,30.0,Unit-Priced
17651,13815,,4.0,Unit-Priced
17652,13816,,6.0,Unit-Priced
17653,13817,,55.0,Unit-Priced
17654,13818,,30.0,Unit-Priced
17655,13819,,3.0,Unit-Priced
17656,13820,,5.0,Unit-Priced
17657,13821,,4.0,Unit-Priced
17658,13822,,10.0,Unit-Priced
17659,13824,,55.0,Unit-Priced
17660,13825,,30.0,Unit-Priced
17661,13827,,5.0,Unit-Priced
17662,13828,,10.0,Unit-Priced
17663,13829,,15.0,Unit-Priced
17664,13831,,15.0,Unit-Priced
17665,13833,,7.02,Unit-Priced
17666,13834,,6.04,Unit-Priced
17667,13838,,10.0,Unit-Priced
17668,13839,,10.0,Unit-Priced
17669,13840,,12.0,Unit-Priced
17670,13841,,1.01,Unit-Priced
17671,13847,,20.0,Unit-Priced
17672,13868,,10.0,Unit-Priced
17673,13869,,30.0,Unit-Priced
17674,13870,,50.0,Unit-Priced
17675,13873,,6.5,Unit-Priced
17676,13874,,8.5,Unit-Priced
17677,13881,,6.0,Unit-Priced
17678,13882,,10.0,Unit-Priced
17679,13884,,40.0,Unit-Priced
17680,13885,,30.0,Unit-Priced
17681,13886,,25.08,Unit-Priced
17682,13888,,35.11,Unit-Priced
17683,13890,,1.15,Unit-Priced
17684,13892,,70.0,Unit-Priced
17685,13893,,120.37,Unit-Priced
17686,13895,,6.0,Unit-Priced
17687,13896,,8.0,Unit-Priced
17688,13897,,15.0,Unit-Priced
17689,13898,,8.0,Unit-Priced
17690,13899,,12.0,Unit-Priced
17691,13900,,12.0,Unit-Priced
17692,13902,,40.0,Unit-Priced
17693,13904,,25.0,Unit-Priced
17694,13905,,40.0,Unit-Priced
17695,13907,,2.51,Unit-Priced
17696,13909,,12.05,Unit-Priced
17697,13910,,22.1,Unit-Priced
17698,13912,,11.0,Unit-Priced
17699,13916,,10.03,Unit-Priced
17700,13919,,10.07,Unit-Priced
17701,13920,,20.0,Unit-Priced
17702,13922,,8.03,Unit-Priced
17703,13923,,10.0,Unit-Priced
17704,13924,,15.0,Unit-Priced
17705,13925,,250.0,Unit-Priced
17706,13926,,350.0,Unit-Priced
17707,13928,,4.5,Unit-Priced
17708,13929,,2.5,Unit-Priced
17709,13930,,4.5,Unit-Priced
17710,13931,,2.5,Unit-Priced
17711,13932,,833.33,Unit-Priced
17712,13933,,4.5,Unit-Priced
17713,13934,,2.5,Unit-Priced
17714,13935,,5.43,Unit-Priced
17715,13936,,3.07,Unit-Priced
17716,13937,,1150.0,Unit-Priced
17717,13938,,1700.0,Unit-Priced
17718,13941,,535.71,Unit-Priced
17719,13942,,833.33,Unit-Priced
17720,13943,,4.5,Unit-Priced
17721,13944,,2.5,Unit-Priced
17722,13945,,15.0,Unit-Priced
17723,13946,,4.56,Unit-Priced
17724,13947,,2.56,Unit-Priced
17725,13948,,22.06,Unit-Priced
17726,13949,,8.02,Unit-Priced
17727,13950,,50.0,Unit-Priced
17728,13951,,30.0,Unit-Priced
17729,13953,,15.0,Unit-Priced
17730,13954,,4.5,Unit-Priced
17731,13955,,8.0,Unit-Priced
17732,13956,,2.5,Unit-Priced
17733,13957,,5.9,Unit-Priced
17734,13958,,9.44,Unit-Priced
17735,13959,,17.71,Unit-Priced
17736,13960,,11.81,Unit-Priced
17737,13961,,8.0,Unit-Priced
17738,13962,,15.0,Unit-Priced
17739,13963,,8.0,Unit-Priced
17740,13964,,6.0,Unit-Priced
17741,13965,,10.0,Unit-Priced
17742,13966,,18.0,Unit-Priced
17743,13967,,10.0,Unit-Priced
17744,13968,,5.0,Unit-Priced
17745,13969,,8.0,Unit-Priced
17746,13970,,8.5,Unit-Priced
17747,13971,,8.0,Unit-Priced
17748,13972,,15.0,Unit-Priced
17749,13973,,10.63,Unit-Priced
17750,13974,,5.0,Unit-Priced
17751,13975,,8.0,Unit-Priced
17752,13976,,5.0,Unit-Priced
17753,13977,,8.0,Unit-Priced
17754,13978,,8.0,Unit-Priced
17755,13979,,15.0,Unit-Priced
17756,13980,,8.0,Unit-Priced
17757,13981,,15.0,Unit-Priced
17758,13982,,8.0,Unit-Priced
17759,13983,,15.0,Unit-Priced
17760,13984,,8.0,Unit-Priced
17761,13985,,10.0,Unit-Priced
17762,13986,,8.0,Unit-Priced
17763,13987,,6.0,Unit-Priced
17764,13988,,10.0,Unit-Priced
17765,13989,,18.0,Unit-Priced
17766,13990,,10.0,Unit-Priced
17767,13991,,5.0,Unit-Priced
17768,13992,,8.0,Unit-Priced
17769,13993,,15.0,Unit-Priced
17770,13994,,8.0,Unit-Priced
17771,13995,,14.0,Unit-Priced
17772,13996,,8.0,Unit-Priced
17773,13997,,4.0,Unit-Priced
17774,13998,,6.0,Unit-Priced
17775,13999,,9.0,Unit-Priced
17776,14000,,7.0,Unit-Priced
17777,14001,,12.0,Unit-Priced
17778,14002,,9.0,Unit-Priced
17779,14003,,9.0,Unit-Priced
17780,14004,,5.0,Unit-Priced
17781,14005,,8.0,Unit-Priced
17782,14006,,15.0,Unit-Priced
17783,14007,,8.0,Unit-Priced
17784,14008,,15.0,Unit-Priced
17785,14009,,10.0,Unit-Priced
17786,14010,,15.0,Unit-Priced
17787,14011,,9.0,Unit-Priced
17788,14012,,10.0,Unit-Priced
17789,14013,,20.0,Unit-Priced
17790,14014,,5.02,Unit-Priced
17791,14015,,9.05,Unit-Priced
17792,14016,,15.05,Unit-Priced
17793,14017,,10.0,Unit-Priced
17794,14018,,16.0,Unit-Priced
17795,14019,,8.52,Unit-Priced
17796,14038,,5.0,Unit-Priced
17797,14039,,8.0,Unit-Priced
17798,14040,,15.0,Unit-Priced
17799,14041,,10.0,Unit-Priced
17800,14042,,18.0,Unit-Priced
17801,14043,,8.0,Unit-Priced
17802,14044,,15.0,Unit-Priced
17803,14045,,5.0,Unit-Priced
17804,14046,,9.0,Unit-Priced
17805,14047,,16.0,Unit-Priced
17806,14048,,9.0,Unit-Priced
17807,14049,,15.06,Unit-Priced
17808,14050,,12.0,Unit-Priced
17809,14051,,14.0,Unit-Priced
17810,14052,,8.0,Unit-Priced
17811,14053,,10.0,Unit-Priced
17812,14054,,4.54,Unit-Priced
17813,14055,,2.51,Unit-Priced
17814,14056,,5.0,Unit-Priced
17815,14057,,3.02,Unit-Priced
17816,14058,,6.0,Unit-Priced
17817,14059,,2.0,Unit-Priced
17818,14060,,4.0,Unit-Priced
17819,14061,,22.0,Unit-Priced
17820,14062,,25.0,Unit-Priced
17821,14063,,8.0,Unit-Priced
17822,14066,,2.3,Unit-Priced
17823,14067,,3.5,Unit-Priced
17824,14068,,5.0,Unit-Priced
17825,14069,,8.0,Unit-Priced
17826,14070,,5.0,Unit-Priced
17827,14071,,8.0,Unit-Priced
17828,14072,,7.0,Unit-Priced
17829,14073,,5.0,Unit-Priced
17830,14075,,8.03,Unit-Priced
17831,14076,,6.0,Unit-Priced
17832,14077,,8.0,Unit-Priced
17833,14078,,5.0,Unit-Priced
17834,14079,,8.02,Unit-Priced
17835,14080,,4.0,Unit-Priced
17836,14082,,5.0,Unit-Priced
17837,14083,,7.03,Unit-Priced
17838,14085,,4.55,Unit-Priced
17839,14086,,7.07,Unit-Priced
